,link,header,article,author,date
20,/money/planning-and-budgeting/how-to-use-lockdown-home-schooling-to-make-your-child-money-smart-20200416-p54kfh.html,How to use lockdown home schooling to make your child money smart,"Words that are wise beyond their years are springing from the mouths of babes right now. My friend’s 10-year old, for instance, just observed: “Mum, our ancestors were called to war; we’re just being called to the comfort of our own homes.” Many children are learning life-changing lessons about money during the lockdown: its importance and value, the intrinsic link between working and earning. Credit:Shutterstock Our children are getting exposed to new things, ranging from epidemiology and global politics, to DIY maintenance and cooking from scratch (although I still can’t find any gluten-full flour to buy!) Many youngsters are learning life-changing lessons about money: its importance and value, the intrinsic link between working and earning, and that finances are finite… you must decide carefully where you spend what you have. There are many other money messages that you can give your child while you are in lockdown that can help turn today’s financial negatives into a positive for their future. You need to work to earn money – and, hopefully, everyone will get that chance again soon. Kids may be feeling disempowered and perhaps anxious about your finances. Get them ""helping"" by earning themselves. Even if that money has to come from your pocket! Ideas my cooped-up kids have hatched that make me more poor – and it has to be said, proud – include washing the car, (the first one’s free to get you hooked!), selling things I have already paid for back to me and setting up a mani/pedi salon… and who couldn’t use that right now! Everyone can be self-sufficient – to a degree – and self-motivated. My favourite meme is the ""keep out"" sign on the door saying “mum’s in a meeting… possible answers to your questions are ‘no’, ‘I don’t know what’s for dinner’, ‘in the wash’ and ‘piece of fruit’."" A parent’s instinct is to feel guilty when we ignore our children but that scenario is modelling a work ethic that kids sometimes don’t see. Previously, we might have, ahem, quarantined our professional selves from our family life. It’s often just too hard to combine the (“Mu-u-uu-uuum”) two. Except now we must. Explain that – like you may be trying to – your kids can use their time valuably… to discover things, build things or create things. They can use it for reward, with ""personal"" reward as valid as financial. If they don’t have the drive, documentaries are a godsend. Video chats are fraught with danger.  Even my luddite self has been dragged into the world of constant video chats… and more remote and tele-working will be a legacy of this pandemic. Learning young the etiquette (clothes!) and skill of video conversation is gold from both a personal safety and – eventual – branding point of view. It will be a huge part of your children's world and possibly even key to their career success. Good things come to those who wait. The ability to delay gratification is inherent to saving. That relationship is probably the most important thing you can teach your child about money. And aren’t we all delaying gratification right now – dinners, holidays, hugging family and friends. Keep your kids focused on the longer-term payoffs, to help them both cope now and establish a ""saving-it-up"" mentality. Also get them actually saving any money they extract from you… for a specific and terrific ""we-get-to-go-out-again"" goal. You don’t normally get bailed out – even by mum and dad.  Unless there is a global pandemic (or a credit crack-up), kids will ultimately be responsible for their own finances. What parent knew all of that at their children’s ages? Nicole Pedersen-McKinnon is the author of How to Get Mortgage-Free Like Me. Follow Nicole on Facebook, Twitter and Instagram. Financial educator, commentator and author. Copyright © 2020", Nicole Pedersen-McKinnon ,"April 16, 2020"
21,/money/investing/bright-spots-for-small-investors-amid-market-carnage-20200420-p54lfr.html,Bright spots for small investors amid market carnage,"Share prices of listed companies favoured by small investors have generally fallen across the board, but some widely held bellwether stocks have been resilient to the recent market selloff. While the market, as measured by the All Ordinaries Accumulation index, which includes dividends, was down some 15 per cent in the full year to March 31, consumer staples stocks, such as supermarket chains Coles Group and Woolworths, have been standouts. Strong sales at supermarkets have helped boost the returns for shareholders of Woolworths and Coles.Credit:Facebook Both heavyweights have seen their shares rally steadily over much of the past year but gained additional recent momentum amid brisk trading in the wake of panic buying resulting from the COVID-19 pandemic. Coles shareholders enjoyed a total return of almost 28 per cent in the year to March 31, figures from CommSec show. That makes it the best performer from a list of the 10 stocks most widely held by small investors. Woolworths shareholders have seen a total return of almost 15 per cent. Dale Gillham, an analyst at Wealth Within, says Woolworths is proving to be a defensive stock in challenging times. ""At the end of this month, it will release sales figures and, if they are as good as expected, then this will be reflected in the share price,"" Mr Gillham says. However, strong dividends and total returns are coming to an end, analysts say. Craig James, chief economist at CommSec, says many companies are already announcing cuts or cancellations of their dividends as the coronavirus-induced economic crisis bites. With more announcements expected, investors cannot rely on dividends being paid as many firms focus on survival and longer-term sustainability, he says. Of the 10 most popular stocks held by small investors, Peter Warnes, head of equities research at Morningstar, particularly likes Wesfarmers. It has ""many spokes in its wheel and is well placed,"" he says. Wesfarmers, which owns brands such as Bunnings, Officeworks and Kmart, produced a total return over the past year of minus 5.4 per cent. That makes it the third best-performing popular stock for small investors and a credible performance in a falling market. Warnes says the company's sales are higher for items such as home office equipment and technology, as more people work from home as a result of the pandemic. Wealth Within's Gillham expects Wesfarmers to not only weather the coronavirus storm but to come through ""well placed for the long term"". Both Warnes and Gillham also like defensive telco play Telstra. Warnes says the Vodafone and TPG merger ""could take a while to bed down"", which could work to Telstra's advantage. Gillham says the telco ""may even prosper over the coming months and years"". The worst performer among the 10 most widely held stocks is gambling company Tabcorp Holdings. With most of consumer spending now concentrated on essentials and with sports betting all but eliminated because of the coronavirus, demand for the gaming services provided by the company is vastly reduced, contributing to a total return of just over minus 43 per cent. Writes about personal finance for The Sydney Morning Herald and The Age. Copyright © 2020", John Collett ,"April 21, 2020"
22,/money/investing/bright-spots-for-small-investors-amid-market-carnage-20200420-p54lfr.html,Bright spots for small investors amid market carnage,"Share prices of listed companies favoured by small investors have generally fallen across the board, but some widely held bellwether stocks have been resilient to the recent market selloff. While the market, as measured by the All Ordinaries Accumulation index, which includes dividends, was down some 15 per cent in the full year to March 31, consumer staples stocks, such as supermarket chains Coles Group and Woolworths, have been standouts. Strong sales at supermarkets have helped boost the returns for shareholders of Woolworths and Coles.Credit:Facebook Both heavyweights have seen their shares rally steadily over much of the past year but gained additional recent momentum amid brisk trading in the wake of panic buying resulting from the COVID-19 pandemic. Coles shareholders enjoyed a total return of almost 28 per cent in the year to March 31, figures from CommSec show. That makes it the best performer from a list of the 10 stocks most widely held by small investors. Woolworths shareholders have seen a total return of almost 15 per cent. Dale Gillham, an analyst at Wealth Within, says Woolworths is proving to be a defensive stock in challenging times. ""At the end of this month, it will release sales figures and, if they are as good as expected, then this will be reflected in the share price,"" Mr Gillham says. However, strong dividends and total returns are coming to an end, analysts say. Craig James, chief economist at CommSec, says many companies are already announcing cuts or cancellations of their dividends as the coronavirus-induced economic crisis bites. With more announcements expected, investors cannot rely on dividends being paid as many firms focus on survival and longer-term sustainability, he says. Of the 10 most popular stocks held by small investors, Peter Warnes, head of equities research at Morningstar, particularly likes Wesfarmers. It has ""many spokes in its wheel and is well placed,"" he says. Wesfarmers, which owns brands such as Bunnings, Officeworks and Kmart, produced a total return over the past year of minus 5.4 per cent. That makes it the third best-performing popular stock for small investors and a credible performance in a falling market. Warnes says the company's sales are higher for items such as home office equipment and technology, as more people work from home as a result of the pandemic. Wealth Within's Gillham expects Wesfarmers to not only weather the coronavirus storm but to come through ""well placed for the long term"". Both Warnes and Gillham also like defensive telco play Telstra. Warnes says the Vodafone and TPG merger ""could take a while to bed down"", which could work to Telstra's advantage. Gillham says the telco ""may even prosper over the coming months and years"". The worst performer among the 10 most widely held stocks is gambling company Tabcorp Holdings. With most of consumer spending now concentrated on essentials and with sports betting all but eliminated because of the coronavirus, demand for the gaming services provided by the company is vastly reduced, contributing to a total return of just over minus 43 per cent. Writes about personal finance for The Sydney Morning Herald and The Age. Copyright © 2020", John Collett ,"April 21, 2020"
23,/money/investing/now-is-not-the-time-to-invest-on-a-whim-20200413-p54je9.html,Now is not the time to invest on a whim,"Our sharemarket has rallied during the past couple of weeks in response the government’s fiscal stimulus packages and the announcement by the Reserve Bank of Australia that it would buy government bonds to lower their yields and help support the economy. The market bounce could also be because investors are starting to look through a worst-case scenario for the COVID-19 pandemic, though we will only know that with the benefit of hindsight. It's too early to say if our sharemarket has passed the point of maximum fear.Credit:AAP Sharemarkets are forward looking. They are usually among the first to fall in anticipation of the worst and the first to rise, well before any recovery is confirmed with economic data. Crises occur with regularity but there has not been one like this. It is the global synchronicity and speed of the current economic slowdown that is remarkable. Our federal, state and territory governments are going to have to make some big calls on how we can emerge from lockdowns without triggering a second wave of coronavirus infections. Before the pandemic, sharemarket investors were enjoying massive run-ups in prices. Bull markets don't die of exhaustion or old age. There is inevitably a trigger, such as mistakes by governments or central banks or, as is the case now, an economic crisis induced by governments rightly prioritising the health of their people above all else. Wall Street’s remarkable 11-year bull run came to an end last month as fears about the spread of the virus hit share prices. And, in the two years prior to reaching its high in February, our market rose more than 30 per cent. That was driven by record-low interest rates and also by investors attracted to the high and tax-advantaged dividends of our largest listed companies. With the official cash interest rate set to remain at 0.25 per cent for the foreseeable future, there is certainly an incentive for investors to continue to look outside of cash investments for higher yields. However,  more companies are expected to cut or delay the payment of dividends. Many are also raising debt and have given up on providing any guidance on their profits. The sharemarket's snap back is likely being fuelled in part by share price bargain hunters with a high tolerance for risk. Many are not long-term investors and will sell as soon as they realise a decent capital gain. However, with the jobless rate soaring and, even under a best-case scenario, expected to hit 10 per cent, can any long-term investor really be certain about the prospects for our sharemarket, given it is primed to fall on any bad news? There are also the prospects that superannuation funds may be forced to sell some of their shares, to help fund the $27 billion that Treasury expects will be withdrawn by fund members under the government's early release super scheme for those experiencing financial hardship. For long-term investors, perhaps the best approach is to dollar-cost average into the market – slow and steady – with strategy and appropriate diversification, rather than investing on a whim. This simply involves investing the same amount of money into shares regular intervals over a long period – whether market prices are up or down. This averages purchase prices over the total period that an investor keeps investing. If in doubt, seek professional advice as investors' tolerance for risk  differs, as does their goals. Writes about personal finance for The Sydney Morning Herald and The Age. Copyright © 2020", ,"April 14, 2020"
24,/money/investing/now-is-not-the-time-to-invest-on-a-whim-20200413-p54je9.html,Now is not the time to invest on a whim,"Our sharemarket has rallied during the past couple of weeks in response the government’s fiscal stimulus packages and the announcement by the Reserve Bank of Australia that it would buy government bonds to lower their yields and help support the economy. The market bounce could also be because investors are starting to look through a worst-case scenario for the COVID-19 pandemic, though we will only know that with the benefit of hindsight. It's too early to say if our sharemarket has passed the point of maximum fear.Credit:AAP Sharemarkets are forward looking. They are usually among the first to fall in anticipation of the worst and the first to rise, well before any recovery is confirmed with economic data. Crises occur with regularity but there has not been one like this. It is the global synchronicity and speed of the current economic slowdown that is remarkable. Our federal, state and territory governments are going to have to make some big calls on how we can emerge from lockdowns without triggering a second wave of coronavirus infections. Before the pandemic, sharemarket investors were enjoying massive run-ups in prices. Bull markets don't die of exhaustion or old age. There is inevitably a trigger, such as mistakes by governments or central banks or, as is the case now, an economic crisis induced by governments rightly prioritising the health of their people above all else. Wall Street’s remarkable 11-year bull run came to an end last month as fears about the spread of the virus hit share prices. And, in the two years prior to reaching its high in February, our market rose more than 30 per cent. That was driven by record-low interest rates and also by investors attracted to the high and tax-advantaged dividends of our largest listed companies. With the official cash interest rate set to remain at 0.25 per cent for the foreseeable future, there is certainly an incentive for investors to continue to look outside of cash investments for higher yields. However,  more companies are expected to cut or delay the payment of dividends. Many are also raising debt and have given up on providing any guidance on their profits. The sharemarket's snap back is likely being fuelled in part by share price bargain hunters with a high tolerance for risk. Many are not long-term investors and will sell as soon as they realise a decent capital gain. However, with the jobless rate soaring and, even under a best-case scenario, expected to hit 10 per cent, can any long-term investor really be certain about the prospects for our sharemarket, given it is primed to fall on any bad news? There are also the prospects that superannuation funds may be forced to sell some of their shares, to help fund the $27 billion that Treasury expects will be withdrawn by fund members under the government's early release super scheme for those experiencing financial hardship. For long-term investors, perhaps the best approach is to dollar-cost average into the market – slow and steady – with strategy and appropriate diversification, rather than investing on a whim. This simply involves investing the same amount of money into shares regular intervals over a long period – whether market prices are up or down. This averages purchase prices over the total period that an investor keeps investing. If in doubt, seek professional advice as investors' tolerance for risk  differs, as does their goals. Writes about personal finance for The Sydney Morning Herald and The Age. Copyright © 2020", ,"April 14, 2020"
25,/money/investing/openlearn-and-zoono-spur-shares-race-victory-20200410-p54iuk.html,OpenLearn and Zoono spur Shares Race victory,"Angie Ellis has won the latest edition of the Shares Race, with a commendable performance amid some of the toughest conditions ever seen on the Australian sharemarket. Ellis, of 80 20 Investments, saw the value of her portfolio drop over the six-week contest from $100,000 to $93,074 – less than 7 per cent – while the overall benchmark S&P/ASX 200 Index plunged more than 20 per cent over the same period. Among the sea of red, there were a couple of bright spots for Shares Race contestants, including OpenLearn and Zoono Group.Credit:Brook Mitchell Ellis' performance was fuelled by OpenLearn, the best-performing stock tip of all, with her original $10,000 investment in the online learning platform climbing to $13,939. She also held the second-best performer, Zoono Group, with her original $10,000 in the hand and surface sanitiser maker jumping to $12,222. Michael Gable, of Fairmont Equities, finished the runner-up, with four of his 10 stock picks – CSL, F&P Health, Fortescue and Xero – ending in the black as his portfolio value dropped to $89,014. Dan Silver, co-chief executive of Stake, was third. He held Zoono Group, F&P Health and also Metcash, with his original $10,000 investment in that company, which owns supermarket chain IGA, ending the race worth $10,977. Angie Ellis takes out the Shares RaceCredit:Fairfax Media Chris Conway, of the Marcus Today newsletter, was fourth. His investments in F&P Health and The a2 Milk company also finished in the black. Dominic Powell, retail reporter at The Sydney Morning Herald and The Age, held Coles Group shares, which rose in value from $10,000 to $10,873. He also did well from Zoono Group and Bubs Australia to end in fifth place with a portfolio value of $84,902. The sharemarket, as measured by the benchmark S&P/ASX 200 index, rose by almost 4 per cent over the week to 5,354 points on Thursday, the day the competition closed for the week. Writes about personal finance for The Sydney Morning Herald and The Age. Copyright © 2020", John Collett ,"April 11, 2020"
26,/money/investing/openlearn-and-zoono-spur-shares-race-victory-20200410-p54iuk.html,OpenLearn and Zoono spur Shares Race victory,"Angie Ellis has won the latest edition of the Shares Race, with a commendable performance amid some of the toughest conditions ever seen on the Australian sharemarket. Ellis, of 80 20 Investments, saw the value of her portfolio drop over the six-week contest from $100,000 to $93,074 – less than 7 per cent – while the overall benchmark S&P/ASX 200 Index plunged more than 20 per cent over the same period. Among the sea of red, there were a couple of bright spots for Shares Race contestants, including OpenLearn and Zoono Group.Credit:Brook Mitchell Ellis' performance was fuelled by OpenLearn, the best-performing stock tip of all, with her original $10,000 investment in the online learning platform climbing to $13,939. She also held the second-best performer, Zoono Group, with her original $10,000 in the hand and surface sanitiser maker jumping to $12,222. Michael Gable, of Fairmont Equities, finished the runner-up, with four of his 10 stock picks – CSL, F&P Health, Fortescue and Xero – ending in the black as his portfolio value dropped to $89,014. Dan Silver, co-chief executive of Stake, was third. He held Zoono Group, F&P Health and also Metcash, with his original $10,000 investment in that company, which owns supermarket chain IGA, ending the race worth $10,977. Angie Ellis takes out the Shares RaceCredit:Fairfax Media Chris Conway, of the Marcus Today newsletter, was fourth. His investments in F&P Health and The a2 Milk company also finished in the black. Dominic Powell, retail reporter at The Sydney Morning Herald and The Age, held Coles Group shares, which rose in value from $10,000 to $10,873. He also did well from Zoono Group and Bubs Australia to end in fifth place with a portfolio value of $84,902. The sharemarket, as measured by the benchmark S&P/ASX 200 index, rose by almost 4 per cent over the week to 5,354 points on Thursday, the day the competition closed for the week. Writes about personal finance for The Sydney Morning Herald and The Age. Copyright © 2020", John Collett ,"April 11, 2020"
27,/money/investing/property-prices-to-plunge-as-auction-clearance-rates-fall-off-a-cliff-20200403-p54gt1.html,Property prices to plunge as auction clearance rates fall off a cliff,"Property prices could plunge as much as 30 per cent as the economic effects of coronavirus containment measures spark waves of job losses and crush consumer confidence. Auction clearance rates have fallen off a cliff as buyers and sellers abandon the market in droves. Auctions and open house inspections have ceased in both NSW and Victoria; though online and phone auctions and one-on-one private inspections are still permitted. Auction clearance rates have plunged to record lows as bans on live auctions push real estate agents to run online sales. McGrath auctioneer Troy Malcolm takes bids during a live online auction on Saturday.Credit:Peter Rae More than 45 per cent of properties due to go to auction last weekend were withdrawn from sale, with the preliminary auction clearance rate plunging to just 48 per cent. Property researcher CoreLogic figures show that the clearance rate for the previous weekend was just 37.3 per cent – the lowest recorded since it commenced auction reporting data in 2008. Analysts say clearance rates are a leading indicator of major changes in property prices. Martin North, founder of Digital Finance Analytics, says even if the coronavirus-induced economic downturn is relatively short-lived, there could be property price falls of between 15 and 25 per cent over the next two or three years. ""If there's a longer-term crunch where the unemployment consequences and the failure of businesses is longer, then I think it could be 20 to 30 per cent,"" Mr North says. If the global disruption is prolonged, then it could top 45 per cent. However, the major price falls would not be uniform across the country and house prices are expected to hold up better than apartment values. ""Generally, houses hold their value more, other than the top end of the market, which is more volatile, and will do better than units,"" Mr North says. ""There are too many new [units], a lack of investors and there's a problem with [building] defects."" Hayden Dimes and Felicity Emmett, economists at ANZ bank, say the shutting down of auctions and home opens has seen both both buyers and sellers evaporate. ""As buyers and sellers dry up, we think properties that do trade through this shut-down period will see price falls,"" they say. The economists are expecting major price falls to start showing up as early as this month. Even when social distancing measures are removed, they say it is unlikely prices will bounce back. ""Despite enormous fiscal support, unemployment is still expected to rise sharply through this period and is unlikely to fully recover for some years,"" the ANZ economists say. Replay   Households are likely to have less appetite for debt, which would likely result in a slow recovery for house prices, they say. Shane Oliver, chief economist at AMP Capital, says higher levels of unemployment would trigger debt-servicing problems, which is bad news for property prices. This comes against a backdrop of very high household debt. He expects demand for property would be depressed for some time after the economic shutdown measures are relaxed. ""Hopefully, the federal government’s wage subsidy program will keep the rise in unemployment to below 10 per cent,"" Dr Oliver says. ""This, combined with various income-support measures and bank mortgage payment holidays, may serve to keep forced property selling to a minimum and price declines modest at around 5 per cent,"" he says. However, a long and deep coronavirus-driven downturn in the economy would point to a deeper property price slump of 20 per cent, or more, over the next 12 months, he says. More homebuyers, particularly those who purchased recently, will find that they are in ""negative equity"", where they owe more on their mortgage than their home is worth. However, for those who are able to hold onto their homes during the downturn, the losses in the value of their houses are on paper only. The banks’ mortgage deferrals mean most households with a home loan that see their incomes fall substantially will be able to get through the downturn without losing their home, says Trent Wiltshire, an economist at Domain. However, the banks ""will not let all customers defer loan repayments indefinitely"", he says. ""The big banks have said the deferral period is up to six months, but if the coronavirus recession drags on and people can’t return to work, this may not be long enough,"" Mr Wiltshire says. Writes about personal finance for The Sydney Morning Herald and The Age. Copyright © 2020", John Collett ,"April 8, 2020"
28,/money/investing/property-prices-to-plunge-as-auction-clearance-rates-fall-off-a-cliff-20200403-p54gt1.html,Property prices to plunge as auction clearance rates fall off a cliff,"Property prices could plunge as much as 30 per cent as the economic effects of coronavirus containment measures spark waves of job losses and crush consumer confidence. Auction clearance rates have fallen off a cliff as buyers and sellers abandon the market in droves. Auctions and open house inspections have ceased in both NSW and Victoria; though online and phone auctions and one-on-one private inspections are still permitted. Auction clearance rates have plunged to record lows as bans on live auctions push real estate agents to run online sales. McGrath auctioneer Troy Malcolm takes bids during a live online auction on Saturday.Credit:Peter Rae More than 45 per cent of properties due to go to auction last weekend were withdrawn from sale, with the preliminary auction clearance rate plunging to just 48 per cent. Property researcher CoreLogic figures show that the clearance rate for the previous weekend was just 37.3 per cent – the lowest recorded since it commenced auction reporting data in 2008. Analysts say clearance rates are a leading indicator of major changes in property prices. Martin North, founder of Digital Finance Analytics, says even if the coronavirus-induced economic downturn is relatively short-lived, there could be property price falls of between 15 and 25 per cent over the next two or three years. ""If there's a longer-term crunch where the unemployment consequences and the failure of businesses is longer, then I think it could be 20 to 30 per cent,"" Mr North says. If the global disruption is prolonged, then it could top 45 per cent. However, the major price falls would not be uniform across the country and house prices are expected to hold up better than apartment values. ""Generally, houses hold their value more, other than the top end of the market, which is more volatile, and will do better than units,"" Mr North says. ""There are too many new [units], a lack of investors and there's a problem with [building] defects."" Hayden Dimes and Felicity Emmett, economists at ANZ bank, say the shutting down of auctions and home opens has seen both both buyers and sellers evaporate. ""As buyers and sellers dry up, we think properties that do trade through this shut-down period will see price falls,"" they say. The economists are expecting major price falls to start showing up as early as this month. Even when social distancing measures are removed, they say it is unlikely prices will bounce back. ""Despite enormous fiscal support, unemployment is still expected to rise sharply through this period and is unlikely to fully recover for some years,"" the ANZ economists say. Replay   Households are likely to have less appetite for debt, which would likely result in a slow recovery for house prices, they say. Shane Oliver, chief economist at AMP Capital, says higher levels of unemployment would trigger debt-servicing problems, which is bad news for property prices. This comes against a backdrop of very high household debt. He expects demand for property would be depressed for some time after the economic shutdown measures are relaxed. ""Hopefully, the federal government’s wage subsidy program will keep the rise in unemployment to below 10 per cent,"" Dr Oliver says. ""This, combined with various income-support measures and bank mortgage payment holidays, may serve to keep forced property selling to a minimum and price declines modest at around 5 per cent,"" he says. However, a long and deep coronavirus-driven downturn in the economy would point to a deeper property price slump of 20 per cent, or more, over the next 12 months, he says. More homebuyers, particularly those who purchased recently, will find that they are in ""negative equity"", where they owe more on their mortgage than their home is worth. However, for those who are able to hold onto their homes during the downturn, the losses in the value of their houses are on paper only. The banks’ mortgage deferrals mean most households with a home loan that see their incomes fall substantially will be able to get through the downturn without losing their home, says Trent Wiltshire, an economist at Domain. However, the banks ""will not let all customers defer loan repayments indefinitely"", he says. ""The big banks have said the deferral period is up to six months, but if the coronavirus recession drags on and people can’t return to work, this may not be long enough,"" Mr Wiltshire says. Writes about personal finance for The Sydney Morning Herald and The Age. Copyright © 2020", John Collett ,"April 8, 2020"
29,/money/investing/seek-out-deep-value-opportunities-from-the-equities-pack-20200407-p54hwu.html,Seek out deep-value opportunities from the equities pack,"  Rob Arnott, founder and chairman of Research Affiliates, discusses the current market slide and where to from here in the following Q and A. You have said the time to buy into markets is when we are at peak fear. Which signals do you look at to ascertain this? It is impossible to pinpoint peaks and troughs. We do not believe we have any special knowledge or skill to divine peaks or troughs ahead of the pack, particularly in the short term. However, we do have the discipline to buy the assets people fear most and sell the assets that are most beloved. Rob Arnott.Credit:  Stocks will begin to recover long before the global coronavirus pandemic is on the wane. The strongest bull markets are not built on a foundation of good news, but on diminishing bad news. It will be hard to be perfectly right on the turning point, but don’t wait for good news – just wait until the pattern of bad news lets up.   When risk appetite returns, where should investors direct their attention first? Do you have any safe-haven strategies that investors can look at now? Consider averaging into newly cheaper and higher-yielding asset classes, especially Australian equities, and emerging market equities. Pare back on expensive assets, such as developed market sovereign debt. If inflation rears its ugly head, then Treasury Inflation-Protected Securities (TIPS) – a form of U.S. Treasury bond designed to help investors protect against inflation – may offer the most protection in conditions that tend to savage mainstream asset classes. What do you make of the current volatility environment? Is this temporary or is this a big regime shift? Whereas heightened market turbulence can stir fear, panic is unhelpful. Volatility can be our friend if we are ready to re-assess which markets, or assets, are newly formed deep-value opportunities – and which assets remain fully priced and trade accordingly. Investors who average into markets that are priced to deliver attractive return prospects are reliably rewarded in the long run – as long as they are patient. How long will elevated market volatility persist?  The extent and duration of market turbulence depends on the level of COVID-19 contagion shocks within the financial system and the response from governments and central banks. Interest rates are already effectively at zero and, following more than a decade of quantitative easing, sovereign debt in all the major economies is at historically high levels. If the responses from governments and central banks are not measured, the risk of inflation poses a potentially severe threat to sustained market volatility. Rob Arnott is the founder and chairman of Research Affiliates, a US based smart beta and asset allocation specialist Copyright © 2020", Rob Arnott ,"April 8, 2020"
30,/money/investing/seek-out-deep-value-opportunities-from-the-equities-pack-20200407-p54hwu.html,Seek out deep-value opportunities from the equities pack,"  Rob Arnott, founder and chairman of Research Affiliates, discusses the current market slide and where to from here in the following Q and A. You have said the time to buy into markets is when we are at peak fear. Which signals do you look at to ascertain this? It is impossible to pinpoint peaks and troughs. We do not believe we have any special knowledge or skill to divine peaks or troughs ahead of the pack, particularly in the short term. However, we do have the discipline to buy the assets people fear most and sell the assets that are most beloved. Rob Arnott.Credit:  Stocks will begin to recover long before the global coronavirus pandemic is on the wane. The strongest bull markets are not built on a foundation of good news, but on diminishing bad news. It will be hard to be perfectly right on the turning point, but don’t wait for good news – just wait until the pattern of bad news lets up.   When risk appetite returns, where should investors direct their attention first? Do you have any safe-haven strategies that investors can look at now? Consider averaging into newly cheaper and higher-yielding asset classes, especially Australian equities, and emerging market equities. Pare back on expensive assets, such as developed market sovereign debt. If inflation rears its ugly head, then Treasury Inflation-Protected Securities (TIPS) – a form of U.S. Treasury bond designed to help investors protect against inflation – may offer the most protection in conditions that tend to savage mainstream asset classes. What do you make of the current volatility environment? Is this temporary or is this a big regime shift? Whereas heightened market turbulence can stir fear, panic is unhelpful. Volatility can be our friend if we are ready to re-assess which markets, or assets, are newly formed deep-value opportunities – and which assets remain fully priced and trade accordingly. Investors who average into markets that are priced to deliver attractive return prospects are reliably rewarded in the long run – as long as they are patient. How long will elevated market volatility persist?  The extent and duration of market turbulence depends on the level of COVID-19 contagion shocks within the financial system and the response from governments and central banks. Interest rates are already effectively at zero and, following more than a decade of quantitative easing, sovereign debt in all the major economies is at historically high levels. If the responses from governments and central banks are not measured, the risk of inflation poses a potentially severe threat to sustained market volatility. Rob Arnott is the founder and chairman of Research Affiliates, a US based smart beta and asset allocation specialist Copyright © 2020", Rob Arnott ,"April 8, 2020"
31,/money/investing/pandemic-takes-massive-toll-on-bond-markets-20200406-p54hkf.html,Pandemic takes massive toll on bond markets,"Although most of the focus has been on plunging equity markets, the impact on credit and bond markets of the COVID-19 pandemic has been just as dramatic. We have seen a tremendous rush for liquidity. High-yield corporate bonds have been particularly hard hit.Credit:Rocco Fazzari Corporate bond prices have dropped to the point where there appears to be a massive disconnect between their fundamental value and the values trading in the market. Participants scrambling for cash are selling bonds at prices far below normal valuations. Changes to allow those in financial hardship to access their superannuation means super funds are also being driven to cash up by selling bonds. Lower risk “investment-grade” corporate bonds and higher risk “high-yield” corporate bonds have seen their prices plunge over the past six weeks. Even riskless assets, such as government bonds, have come under stress. Current corporate bond pricing may have significant economic implications, making it difficult for companies to efficiently raise funds, with the cost of capital high. This means they may make fewer investments and there will be less economic growth. Bond pricing is implying a dire future. If you take valuations as a direct sign of what the market expects, it says we are heading for a deep recession, with a large number of corporate defaults. The bonds from major banks such as NAB – and a large portion of the investment-grade universe (rated BBB and higher) – are most often large, well-capitalised investments. There is a high degree of confidence they will be repaid. The level of defaults in investment-grade bonds has traditionally been low, even under the most extreme of events, including the Global Financial Crisis and the 2000 recession. However, sellers now appear to be throwing valuation approaches out the window. Investment-grade bonds like NAB, which may have been trading at 100 cents in the dollar in February, were sold down to 95 cents in March. That doesn’t sound like a big move but it is for bonds. High-yield corporate bonds have been particularly hard hit. Some which normally trade at about 89 cents in the dollar are trading in the 50 cents in the dollar range. The disconnect gets wider with less-secure bonds. The more “credit heavy” the investment, the bigger the market punishment. Some of these are trading in the 40 cent range. We have seen wild price fluctuations, even in Australian government bonds. There was a mini “flash crash” in mid-March, with prices falling (yields higher) by 100 basis points in 60 seconds. That’s an enormous move, never seen before. For those comfortable with some risk and with a long-term horizon, there are significant opportunities. Returns in many credit sectors are higher than traditionally available in equities. We can’t predict the future and be assured a deep recession won’t come, but the credit market is pricing in a very pessimistic scenario and does not reflect the recovery of equities in recent weeks. Robert Moore is senior consultant and head of the fixed interest research team at JANA Copyright © 2020", Robert Moore ,"April 8, 2020"
